Location,Year,Month,DaysAbove35
Darwin,2009,8,0.0
Darwin,2009,9,2.0
Darwin,2009,10,11.0
Darwin,2009,11,2.0
Darwin,2009,12,3.0
Darwin,2010,1,0.0
Darwin,2010,2,0.0
Darwin,2010,3,1.0
Darwin,2010,4,0.0
Darwin,2010,5,0.0
Darwin,2010,6,0.0
Darwin,2010,7,0.0
Darwin,2010,8,0.0
Darwin,2010,9,6.0
Darwin,2010,10,6.0
Darwin,2010,11,0.0
Darwin,2010,12,2.0
Darwin,2011,1,0.0
Darwin,2011,2,0.0
Darwin,2011,3,0.0
Darwin,2011,5,0.0
Darwin,2011,6,0.0
Darwin,2011,7,0.0
Darwin,2011,8,0.0
Darwin,2011,9,0.0
Darwin,2011,10,1.0
Darwin,2011,11,1.0
Darwin,2011,12,0.0
Darwin,2012,1,0.0
Darwin,2012,2,0.0
Darwin,2012,3,0.0
Darwin,2012,4,0.0
Darwin,2012,5,0.0
Darwin,2012,6,0.0
Darwin,2012,7,0.0
Darwin,2012,8,1.0
Darwin,2012,9,7.0
Darwin,2012,10,6.0
Darwin,2012,11,3.0
Darwin,2013,1,0.0
Darwin,2013,3,0.0
Darwin,2013,4,3.0
Darwin,2013,5,2.0
Darwin,2013,6,0.0
Darwin,2013,7,0.0
Darwin,2013,8,0.0
Darwin,2013,9,2.0
Darwin,2013,10,4.0
Darwin,2013,11,0.0
Darwin,2013,12,1.0
Darwin,2014,1,2.0
Darwin,2014,2,0.0
Darwin,2014,3,1.0
Darwin,2014,4,0.0
Darwin,2014,5,0.0
Darwin,2014,6,0.0
Darwin,2014,7,0.0
Darwin,2014,8,0.0
Darwin,2014,9,4.0
Darwin,2014,10,5.0
Darwin,2014,11,6.0
Darwin,2014,12,1.0
Darwin,2015,1,0.0
Darwin,2015,2,0.0
Darwin,2015,3,0.0
Darwin,2015,4,0.0
Darwin,2015,5,0.0
Darwin,2015,6,0.0
Darwin,2015,7,0.0
Darwin,2015,8,0.0
Darwin,2015,9,3.0
Darwin,2015,10,2.0
Darwin,2015,11,10.0
Darwin,2015,12,4.0
Darwin,2016,1,1.0
Darwin,2016,2,1.0
Darwin,2016,3,2.0
Darwin,2016,4,9.0
Darwin,2016,5,3.0
Darwin,2016,6,0.0
Darwin,2016,7,0.0
Darwin,2016,8,0.0
Darwin,2016,9,2.0
Darwin,2016,10,4.0
Darwin,2016,11,3.0
Darwin,2016,12,1.0
Darwin,2017,1,0.0
Darwin,2017,2,0.0
Darwin,2017,3,0.0
Darwin,2017,4,0.0
Darwin,2017,5,0.0
Darwin,2017,6,0.0
Katherine,2013,3,16.0
Katherine,2013,4,12.0
Katherine,2013,5,6.0
Katherine,2013,6,0.0
Katherine,2013,7,0.0
Katherine,2013,8,11.0
Katherine,2013,9,22.0
Katherine,2013,10,30.0
Katherine,2013,11,23.0
Katherine,2013,12,24.0
Katherine,2014,1,12.0
Katherine,2014,2,4.0
Katherine,2014,3,22.0
Katherine,2014,4,21.0
Katherine,2014,5,4.0
Katherine,2014,6,0.0
Katherine,2014,7,0.0
Katherine,2014,8,1.0
Katherine,2014,9,27.0
Katherine,2014,10,31.0
Katherine,2014,11,26.0
Katherine,2014,12,22.0
Katherine,2015,1,12.0
Katherine,2015,2,21.0
Katherine,2015,3,24.0
Katherine,2015,4,16.0
Katherine,2015,5,4.0
Katherine,2015,6,0.0
Katherine,2015,7,1.0
Katherine,2015,8,8.0
Katherine,2015,9,23.0
Katherine,2015,10,28.0
Katherine,2015,11,28.0
Katherine,2015,12,14.0
Katherine,2016,1,25.0
Katherine,2016,2,25.0
Katherine,2016,3,27.0
Katherine,2016,4,28.0
Katherine,2016,5,14.0
Katherine,2016,6,5.0
Katherine,2016,7,0.0
Katherine,2016,8,4.0
Katherine,2016,9,23.0
Katherine,2016,10,27.0
Katherine,2016,11,30.0
Katherine,2016,12,21.0
Katherine,2017,1,5.0
Katherine,2017,2,9.0
Katherine,2017,3,17.0
Katherine,2017,4,7.0
Katherine,2017,5,0.0
Katherine,2017,6,0.0
Uluru,2013,3,20.0
Uluru,2013,4,1.0
Uluru,2013,5,0.0
Uluru,2013,6,0.0
Uluru,2013,7,0.0
Uluru,2013,8,0.0
Uluru,2013,9,9.0
Uluru,2013,10,13.0
Uluru,2013,11,17.0
Uluru,2013,12,21.0
Uluru,2014,1,24.0
Uluru,2014,2,12.0
Uluru,2014,3,23.0
Uluru,2014,4,3.0
Uluru,2014,5,0.0
Uluru,2014,6,0.0
Uluru,2014,7,0.0
Uluru,2014,8,0.0
Uluru,2014,9,4.0
Uluru,2014,10,17.0
Uluru,2014,11,23.0
Uluru,2014,12,26.0
Uluru,2015,1,23.0
Uluru,2015,2,27.0
Uluru,2015,3,20.0
Uluru,2015,4,4.0
Uluru,2015,5,0.0
Uluru,2015,6,0.0
Uluru,2015,7,0.0
Uluru,2015,8,0.0
Uluru,2015,9,0.0
Uluru,2015,10,25.0
Uluru,2015,11,24.0
Uluru,2015,12,23.0
Uluru,2016,1,28.0
Uluru,2016,2,24.0
Uluru,2016,3,18.0
Uluru,2016,4,6.0
Uluru,2016,5,0.0
Uluru,2016,6,0.0
Uluru,2016,7,0.0
Uluru,2016,8,0.0
Uluru,2016,9,0.0
Uluru,2016,10,6.0
Uluru,2016,11,17.0
Uluru,2016,12,17.0
Uluru,2017,1,21.0
Uluru,2017,2,24.0
Uluru,2017,3,26.0
Uluru,2017,4,1.0
Uluru,2017,5,0.0
Uluru,2017,6,0.0
